game_id,season,week,gameday,game_type,away_team,home_team,away_score,home_score,result,total,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,total_line,roof,surface,temp,wind,stadium,referee,home_ats_margin,home_ats_result,ou_margin,ou_result,home_pre5_off_epa_per_play,home_preseason_off_epa_per_play,home_pre5_def_epa_per_play,home_preseason_def_epa_per_play,home_pre5_off_success_rate,home_preseason_off_success_rate,home_pre5_def_success_rate,home_preseason_def_success_rate,home_pre5_off_explosive_rate,home_preseason_off_explosive_rate,home_pre5_def_explosive_rate,home_preseason_def_explosive_rate,home_pre5_pass_rate,home_preseason_pass_rate,home_pre5_sack_rate,home_preseason_sack_rate,home_pre5_turnover_rate,home_preseason_turnover_rate,home_pre5_plays_per_game,home_preseason_plays_per_game,away_pre5_off_epa_per_play,away_preseason_off_epa_per_play,away_pre5_def_epa_per_play,away_preseason_def_epa_per_play,away_pre5_off_success_rate,away_preseason_off_success_rate,away_pre5_def_success_rate,away_preseason_def_success_rate,away_pre5_off_explosive_rate,away_preseason_off_explosive_rate,away_pre5_def_explosive_rate,away_preseason_def_explosive_rate,away_pre5_pass_rate,away_preseason_pass_rate,away_pre5_sack_rate,away_preseason_sack_rate,away_pre5_turnover_rate,away_preseason_turnover_rate,away_pre5_plays_per_game,away_preseason_plays_per_game
2020_14_GB_DET,2020,14,2020-12-13,REG,GB,DET,31.0,24.0,-7.0,55.0,7,7,-345.0,292.0,-9.5,55.5,dome,fieldturf,,,Ford Field,Alex Kemp,2.5,COVER,-0.5,UNDER,-0.04287451508733027,0.01220994696971609,0.1397679048446365,0.14432546835915822,0.4483183949429407,0.44451822184757445,0.49190902286413357,0.49459152313905497,0.08113682354832949,0.08219715033062484,0.12000639951517456,0.10680016532437901,0.6675944853981911,0.6498939436626093,0.04270330091040512,0.04349188401145551,0.022046619542069122,0.01695079605912743,67.4,66.0,0.19112725289138544,0.18981892299704786,-0.07312826290745653,0.061323547774235716,0.47984260616944274,0.49176991445610324,0.42894590070057526,0.46952387967364667,0.10860207259007859,0.1036100754188896,0.075089697650083,0.07841493163712074,0.5955721772813227,0.6063190349711144,0.016596353837733148,0.018554371717833355,0.016694033935413244,0.010742902630007023,62.6,64.91666666666667
2020_14_ATL_LAC,2020,14,2020-12-13,REG,ATL,LAC,17.0,20.0,3.0,37.0,7,7,107.0,-118.0,1.0,49.0,dome,matrixturf,,,SoFi Stadium,Tony Corrente,2.0,COVER,-12.0,UNDER,-0.044240048730932534,-0.002784281155484939,0.061874800831845725,0.012205703199055984,0.4101881962547706,0.4219404709372702,0.4469128357980817,0.43358533718591685,0.05519948595275801,0.07297336751355782,0.11523053995185144,0.09587788050239428,0.6810369847614692,0.6282240994264167,0.034488353582084255,0.0306247915094733,0.013678886376948047,0.016165637499389717,75.4,74.58333333333333,-0.022409116180530545,0.03319693295482701,-0.11037975300147891,0.034203158488257335,0.40584866444117995,0.43695002396083105,0.40809601357546565,0.46104885994977635,0.08247873248229605,0.0843756599447183,0.0884752082012356,0.10330452790569554,0.6398588773811005,0.6385674049541127,0.04910779655061874,0.03788292280057015,0.017943081391984063,0.014292113095724928,68.2,70.83333333333333
2020_14_NO_PHI,2020,14,2020-12-13,REG,NO,PHI,21.0,24.0,3.0,45.0,7,7,-335.0,284.0,-7.5,43.0,outdoors,grass,57.0,10.0,Lincoln Financial Field,Jerome Boger,10.5,COVER,2.0,OVER,-0.11209366738634455,-0.06596539089280058,0.0016010730988408883,0.03316731257370319,0.41445186195164957,0.4206605813928319,0.4386467525730806,0.42520181866692797,0.07903932942138499,0.07505289803731013,0.08224667607773523,0.0822630005516187,0.6798876809590791,0.6833899208419784,0.07608302123609835,0.06541628256587045,0.027604891418933165,0.026899156124164256,66.0,69.41666666666667,0.053396775071527805,0.07872406496897585,-0.35937914068702,-0.08124564552337377,0.4699776326614562,0.4695496562511512,0.3252283859448429,0.4146590842057964,0.1055539558480735,0.08779706262793842,0.07567517112554126,0.07185339899297173,0.5014429932812285,0.5534889338925166,0.03744438159879336,0.026670971891158076,0.0182381221719457,0.01394275786809779,66.2,66.83333333333333
2020_14_WAS_SF,2020,14,2020-12-13,REG,WAS,SF,23.0,15.0,-8.0,38.0,6,6,134.0,-149.0,3.0,43.5,closed,grass,,,State Farm Stadium,Carl Cheffers,-11.0,NO_COVER,-5.5,UNDER,-0.04680129139333515,0.02888612138996315,0.04522809007462122,-0.0039019338991530864,0.4480691562898123,0.4608660629208326,0.4761360770377164,0.45429409408754545,0.09453372710283534,0.08867492199408432,0.08074904148674641,0.08740690102998093,0.6330288773107482,0.5977834305691473,0.02339378247619457,0.03377001798766074,0.030440607783701872,0.023999740702548265,66.0,66.66666666666667,0.03321332205984703,-0.03544009958129953,-0.11014934098101051,-0.04883903624385063,0.4678047760418635,0.424621640992701,0.4350627422389601,0.41967732976236377,0.10731076580213421,0.08172831985218773,0.06646435771988692,0.0809868744344182,0.6391762290566778,0.636778742612045,0.0360733267877122,0.04949767665851091,0.02348857052486771,0.02101676125767332,67.8,66.75
2020_14_PIT_BUF,2020,14,2020-12-13,REG,PIT,BUF,15.0,26.0,11.0,41.0,6,6,112.0,-124.0,2.0,48.5,outdoors,astroturf,35.0,11.0,New Era Field,Shawn Smith,9.0,COVER,-7.5,UNDER,0.1239060793132772,0.1407311686120366,0.06114558356470965,0.09028856847144667,0.5299063501477604,0.5080387693370069,0.4828644766146761,0.4959942302131384,0.121635009657691,0.10878001258200959,0.10634224576448448,0.0984428017615064,0.6331575051359467,0.6509459629926456,0.03785600859371351,0.03040423996272179,0.02179699911004649,0.020220620989594842,65.0,65.5,0.011221916339113661,0.06900796831576082,-0.25257642276089415,-0.1494335840391564,0.43288750103692764,0.4454321719023333,0.34127321698963,0.36958426034033637,0.07282804430314266,0.07389167144898874,0.08340172890380446,0.08646160967346193,0.7308262519328798,0.6531423965981898,0.0,0.013179683461018629,0.008411580594679186,0.012069335653854527,71.2,68.58333333333333
2020_14_BAL_CLE,2020,14,2020-12-14,REG,BAL,CLE,47.0,42.0,-5.0,89.0,6,8,-174.0,156.0,-3.0,45.5,outdoors,grass,34.0,18.0,FirstEnergy Stadium,Bill Vinovich,-2.0,NO_COVER,43.5,OVER,0.06199317261770544,0.07354632571977607,0.05063151058076001,0.06777049058985145,0.43555946024130127,0.45713249636336445,0.4708199112978525,0.48246713051506346,0.10521130292131298,0.1210290416898756,0.07555380485527544,0.07727369619679784,0.48317290648653827,0.5128037356600225,0.018655372405372406,0.021974290254526376,0.013100457138435004,0.017245024877707914,62.4,63.083333333333336,0.006113575206604505,0.03427336647427105,0.015209645057070537,-0.03154721906037814,0.45492135615956375,0.43358124084178734,0.4530860074138733,0.43980066591482997,0.071833850112152,0.09656761508841588,0.09624102883507411,0.07612868146925827,0.506691021242908,0.5295373745678947,0.026708283854510274,0.035907499328676866,0.020415759554910498,0.019894002440704037,60.6,62.333333333333336
2020_15_LAC_LV,2020,15,2020-12-17,REG,LAC,LV,30.0,27.0,-3.0,57.0,4,4,156.0,-174.0,3.5,52.0,dome,grass,,,Allegiant Stadium,John Hussey,-6.5,NO_COVER,5.0,OVER,-0.04021991724357475,0.0647123822486405,0.10332158717677946,0.13553941183775448,0.4365662126919734,0.47527642571122547,0.47141620702508236,0.4650552662066131,0.08951693111936519,0.09580017279856709,0.10891538555380512,0.10215621698751368,0.6428045742853046,0.599941678539534,0.02106782106782107,0.024066655928979917,0.033339626341654736,0.023638480547217018,67.2,66.53846153846153,-0.05947830032661774,0.0014110466057329608,0.028469836927305515,0.012264862338379628,0.4216388460615848,0.42741817970605767,0.4571584498331694,0.4380193935697262,0.053513500705128926,0.07262873544981734,0.09726562767114967,0.09390076958655559,0.6814233563807175,0.628371244570644,0.03209987448127638,0.02932277909620507,0.016418612404345306,0.015975867702281762,74.4,74.46153846153847
2020_15_BUF_DEN,2020,15,2020-12-19,REG,BUF,DEN,48.0,19.0,-29.0,67.0,6,6,-242.0,212.0,-5.5,49.0,outdoors,grass,47.0,24.0,Empower Field at Mile High,Clete Blakeman,-23.5,NO_COVER,18.0,OVER,-0.1389813611671225,-0.0994100492544193,0.037529182115887516,0.01155180895484522,0.38787419838144394,0.3906392089045524,0.4229812362181765,0.43484350116843823,0.09727198350666505,0.09504241817625786,0.1127145408488692,0.0959374460718579,0.5129732289238484,0.5966675167702183,0.013733241469668048,0.028526190647691067,0.043700723490867725,0.03486925051858237,60.6,64.76923076923077,0.09165016747145247,0.1288357540056442,-0.011744886865843374,0.0625902428088606,0.5029149752111801,0.49846360583689986,0.458518997532355,0.4875304365260279,0.10570401016504767,0.10568102320531128,0.08831255615584749,0.09221980621439997,0.6886623250243281,0.6535602355970048,0.03689203091740707,0.02911919305304983,0.02357274746113731,0.020772670165316205,68.8,66.07692307692308
2020_15_CAR_GB,2020,15,2020-12-19,REG,CAR,GB,16.0,24.0,8.0,40.0,6,6,346.0,-419.0,9.5,53.0,outdoors,grass,33.0,5.0,Lambeau Field,Alex Kemp,-1.5,NO_COVER,-13.0,UNDER,0.1946110158006417,0.20076571537185178,-0.03028365143276259,0.06790418305054616,0.5044579907848273,0.49772844174646214,0.43771783052513663,0.47186819662182766,0.09937130335930935,0.10037379742808741,0.06966705012217232,0.07704501848088535,0.604802946512092,0.604649523405289,0.01351943076081007,0.017127112354923098,0.016694033935413244,0.009916525504621866,62.6,64.92307692307692,0.019880292284468925,0.05525044369682453,0.0797572967172607,0.09074459391242572,0.45091349005885395,0.4635450430769557,0.4681900354281504,0.47790219801807765,0.08681649426539181,0.09168719440658248,0.08963708144338564,0.08734823887404722,0.6575549231560993,0.648234833894979,0.03194565004566833,0.03204192243051917,0.013088985594237695,0.015038236723297734,66.2,63.76923076923077
2020_15_TB_ATL,2020,15,2020-12-20,REG,TB,ATL,31.0,27.0,-4.0,58.0,7,7,-258.0,225.0,-6.0,49.5,closed,fieldturf,,,Mercedes-Benz Stadium,Brad Rogers,2.0,COVER,8.5,OVER,-0.06527331367331515,0.031641382112937495,-0.10135191390383909,0.035553298584571985,0.3982119255350912,0.44112525828503163,0.41581705965267607,0.4635182311022171,0.07298440843688841,0.08328333522562391,0.07308292924731281,0.10062672965794446,0.6614275048320808,0.6407288866243093,0.050242987469091394,0.037667907146545186,0.02552822071086951,0.01724130277662058,66.0,69.76923076923077,0.03560618828591548,0.08477713762566068,0.08312203818680268,-0.032656717302417954,0.4373119898030695,0.4466433236801285,0.4844883796051712,0.4216226617386401,0.089546686412843,0.08911658268659331,0.0943256790352769,0.06970652802793886,0.6990037113445015,0.6582847961468646,0.021189127143292918,0.019339589188181374,0.027535953729999563,0.018578090808709,60.0,64.61538461538461
2020_15_JAX_BAL,2020,15,2020-12-20,REG,JAX,BAL,14.0,40.0,26.0,54.0,7,6,564.0,-746.0,13.0,49.5,outdoors,grass,39.0,3.0,M&T Bank Stadium,Ronald Torbert,13.0,COVER,4.5,OVER,0.09599520217640742,0.06519167046673,0.14091634697538827,-0.005839304368967304,0.4529616103968518,0.436734704714453,0.4815635539637091,0.4448947759510386,0.09270249417994861,0.09956958472307488,0.09912529316512159,0.0795404696416879,0.5180257670056199,0.5292209402790997,0.034017605888408575,0.03836050785489338,0.0172907595549105,0.01836369456064988,59.6,62.07692307692308,-0.13878372400188974,-0.03375400292716837,0.08460859480480172,0.1539350740303254,0.39614341219732185,0.43011000753359874,0.4725229735024511,0.49056965721890095,0.07884457607715258,0.0840654082589105,0.10546768219342846,0.09423745975744925,0.6799784049122319,0.6889260969387757,0.021985837438423646,0.03855135559591234,0.031163576285297995,0.023124492582030934,65.4,65.6923076923077
2020_15_SF_DAL,2020,15,2020-12-20,REG,SF,DAL,33.0,41.0,8.0,74.0,7,7,-202.0,180.0,-4.0,46.0,closed,fieldturf,,,AT&T Stadium,Land Clark,12.0,COVER,28.0,OVER,-0.04371066459720141,-0.04777990783785554,0.04473304077631805,0.0869209967379345,0.4436194657395852,0.46521515579030026,0.4925148404123096,0.4634002129772614,0.08001675135199382,0.0774693437395635,0.09482849762538276,0.09980955180363578,0.6041321165388958,0.6338945489414171,0.03262378171985499,0.03830903512877595,0.01795711505318833,0.024435363257151153,64.8,71.76923076923077,-0.15656996833638742,-0.001316401988988542,-0.06947301979189159,-0.026840644927517754,0.43593818473855095,0.4586531938832377,0.45162499489951563,0.44542401383830793,0.08744838088705434,0.08470277699738836,0.07553391762755475,0.08459463615283766,0.6276611907836414,0.6021324734218528,0.024574673512158068,0.03497099476163935,0.0349494644664716,0.025002609651355093,68.4,67.76923076923077
2020_15_HOU_IND,2020,15,2020-12-20,REG,HOU,IND,20.0,27.0,7.0,47.0,7,7,311.0,-370.0,7.5,52.5,closed,fieldturf,,,Lucas Oil Stadium,Bill Vinovich,-0.5,NO_COVER,-5.5,UNDER,0.1494117771142019,0.07727799829734756,0.06967612532873528,-0.010437822620078693,0.47800929847736107,0.4587961216502547,0.5032690597574516,0.4500883617482176,0.12242425414437111,0.10802864151991762,0.11327203762372207,0.08492763371135038,0.5714809302873515,0.5807063604272918,0.01987855042455816,0.01668830499519005,0.007559003135830996,0.013694806782668613,70.0,67.53846153846153,0.04091417498797058,0.06413956989109713,0.07420287768050968,0.15116956236296145,0.4522582642767069,0.46020701588292606,0.49397554143608663,0.49634907676128504,0.0816458746171861,0.08686953426293746,0.09401210299345163,0.10367836196827443,0.7084252837326608,0.7008452920500058,0.05199862637362638,0.05178294857035688,0.013173076923076921,0.015726784760590893,59.6,60.23076923076923
2020_15_NE_MIA,2020,15,2020-12-20,REG,NE,MIA,12.0,22.0,10.0,34.0,10,7,-120.0,109.0,-1.5,40.0,outdoors,grass,79.0,9.0,Hard Rock Stadium,Brad Allen,11.5,COVER,-6.0,UNDER,-0.025315617051462104,0.013240712245565368,-0.1192508164965312,-0.03944270881226783,0.4508219316914969,0.4673107640011667,0.40234567125101234,0.45492023795391456,0.07314863291533492,0.06517870737031903,0.10679194417428158,0.1031647141959103,0.657222522970137,0.617843543582861,0.039811838921064796,0.03271685682764764,0.01784796327744366,0.01876693159396386,68.0,64.15384615384616,-0.0655698933742918,-0.01906470198316386,-0.03908819572473232,0.05696164133368557,0.43254450932915545,0.467656486875673,0.4271513602887486,0.48167104887379786,0.08977780942885628,0.09113943743136674,0.06532672375286429,0.09318622321565123,0.4738844455644057,0.5131142313901408,0.04440814917883712,0.03580771710088527,0.011082138200782268,0.023056321791011546,60.0,63.61538461538461
2020_15_CHI_MIN,2020,15,2020-12-20,REG,CHI,MIN,33.0,27.0,-6.0,60.0,7,7,137.0,-152.0,2.5,47.5,dome,sportturf,,,U.S. Bank Stadium,Shawn Smith,-8.5,NO_COVER,12.5,OVER,0.0017037443031667709,0.07867669004304365,-0.009534269168296838,0.04914810941704922,0.46193330126549004,0.4854826412191407,0.4565075445071646,0.47648811348863923,0.07809256574513976,0.11214724666475862,0.10143264220581849,0.08867512148096166,0.595920842578245,0.547077966597273,0.03850845720707513,0.034927990682307467,0.024194350990766732,0.024578467557069977,75.8,66.61538461538461,-0.04401098825084705,-0.05052996021577145,0.038579908549086724,-0.00460911827230286,0.4463212174501908,0.4176379878843457,0.4118425186019531,0.4120069621291646,0.07266126517496631,0.07025810910745621,0.08774061937976371,0.09634995007737929,0.6820032093104801,0.6777555472166028,0.040476203859470206,0.038854996717620674,0.020931917917668737,0.019668687660729937,64.8,65.38461538461539
2020_15_DET_TEN,2020,15,2020-12-20,REG,DET,TEN,25.0,46.0,21.0,71.0,7,7,325.0,-389.0,9.5,54.5,outdoors,grass,46.0,5.0,Nissan Stadium,Jerome Boger,11.5,COVER,16.5,OVER,0.1809743776002243,0.17221244938087923,0.0977306036479989,0.0972960954582942,0.5196235932932882,0.5004854296812689,0.43881793471539216,0.4628597291135244,0.10504348380727355,0.10010849997866421,0.07736374232628711,0.0827650017249494,0.504543519066556,0.5335492935886024,0.023008167476045477,0.023467435236806937,0.014175550817341861,0.009778158981798318,68.6,67.07692307692308,0.003933227990318544,0.022568551538681876,0.15317751453591222,0.15877175724456905,0.4402102868348326,0.44878605093622254,0.5023069008482184,0.5003330036076483,0.07974452215602809,0.08053629727488915,0.08058995389183236,0.10331849580238536,0.692410210213916,0.659342661282968,0.049419107626211836,0.044808359134117445,0.013938511433961015,0.01564688866996378,65.8,66.0
2020_15_SEA_WAS,2020,15,2020-12-20,REG,SEA,WAS,20.0,15.0,-5.0,35.0,7,7,-251.0,219.0,-6.0,44.5,outdoors,grass,43.0,8.0,FedExField,Adrian Hill,1.0,COVER,-9.5,UNDER,-0.018217502444935606,-0.055952797864883705,-0.18692639362504115,-0.07306270134327818,0.435601386211355,0.41803405713537456,0.43229330613619066,0.4206328248138818,0.09155433140163201,0.0793528689117978,0.05495284620837539,0.07760611771154273,0.5985610375940287,0.6334280961790455,0.03544558039725394,0.048297724998990516,0.012063586218527472,0.020703868279573285,68.8,66.15384615384616,0.012375387959750461,0.11763758423767354,-0.04017760112169038,0.05613184937366344,0.48975953565505803,0.49775329084047154,0.40954346132605773,0.46562544947622525,0.08159841816558236,0.08823075978559594,0.07051850165836285,0.08198101986003868,0.6510785814517158,0.6744496193346206,0.04996172981247608,0.047921352378448995,0.01728855721393035,0.01908362059337949,68.2,66.76923076923077
2020_15_PHI_ARI,2020,15,2020-12-20,REG,PHI,ARI,26.0,33.0,7.0,59.0,7,7,226.0,-259.0,6.5,49.5,closed,grass,,,State Farm Stadium,Craig Wrolstad,0.5,COVER,9.5,OVER,0.02715035837194952,0.09533529332448266,-0.03752446809081437,0.01559953161303476,0.44813908963098126,0.4714311626708874,0.46139308832068127,0.4669427357191304,0.07593647616622146,0.09186267140208076,0.08632126190834606,0.08163299750119607,0.6259633271825376,0.6038540520372451,0.03163463931415809,0.023103836119243295,0.01456838443139813,0.016597086881578137,70.4,70.07692307692308,-0.05703779180985406,-0.05718507101905667,0.0780826358932668,0.034928272712784196,0.4211429486427362,0.4226216017590637,0.4439913376645011,0.42668202064981386,0.08172553210758768,0.07519675795159989,0.09434231602147644,0.08448208597927195,0.6669450680164661,0.6722415837357908,0.06338460853768565,0.060384260830034266,0.017983401797443545,0.026013422221122035,66.4,69.07692307692308
2020_15_NYJ_LA,2020,15,2020-12-20,REG,NYJ,LA,23.0,20.0,-3.0,43.0,7,10,957.0,-1601.0,17.5,44.5,dome,matrixturf,,,SoFi Stadium,Tony Corrente,-20.5,NO_COVER,-1.5,UNDER,-0.04888216181317323,0.019516645844544364,-0.24427307550182026,-0.19200912089820665,0.45947453095090907,0.46972394556218816,0.3899405488611265,0.3927433089029346,0.07873937155768154,0.09736423252277274,0.06319803323977369,0.05767034879497954,0.6032239082612139,0.5824220222855131,0.02110671291255794,0.019331564466809066,0.024915539837463203,0.021125207802642928,68.4,68.6923076923077,-0.03184350572332073,-0.13522771982009837,0.13350485612491855,0.13297056918467334,0.4187095731722475,0.4008069929949728,0.46734235734772833,0.4727230906533712,0.1039103250344617,0.07678391314429421,0.08435461654971506,0.09342875041156673,0.5824641530283384,0.6264348133428348,0.039588424401200605,0.045165141402449385,0.028404890953516216,0.022535835461712315,55.2,60.61538461538461
2020_15_KC_NO,2020,15,2020-12-20,REG,KC,NO,32.0,29.0,-3.0,61.0,7,7,-137.0,124.0,-2.5,53.5,dome,astroturf,,,Mercedes-Benz Superdome,Scott Novak,-0.5,NO_COVER,7.5,OVER,0.019338096949515722,0.07698065953918974,-0.25393076000864284,-0.07128992144727807,0.4529841686091687,0.46761848611217377,0.34098976742051007,0.41708175820180016,0.09836441336441336,0.08959045097279784,0.07881488855097299,0.07224337421836444,0.5386512099012098,0.5670789182206869,0.050376221001221,0.030724364773767405,0.01870497557997558,0.015312240474092707,65.2,66.53846153846153,0.19571953217454524,0.19647961606571335,0.16778872654303165,0.05083268132032082,0.5202473923353992,0.5029498698846042,0.49681610454356606,0.47239163307688475,0.12956134556652243,0.1169173590718041,0.08458161724042743,0.08011487068734031,0.7286948455628351,0.6777230303080519,0.02469625092575912,0.02376257329304249,0.021589124134421805,0.014534892907555384,67.8,67.0
2020_15_CLE_NYG,2020,15,2020-12-20,REG,CLE,NYG,20.0,6.0,-14.0,26.0,6,7,-271.0,235.0,-6.0,44.5,outdoors,fieldturf,36.0,0.0,MetLife Stadium,Shawn Hochuli,-8.0,NO_COVER,-18.5,UNDER,-0.040820648038350164,-0.06781479716720103,-0.0979347605962404,-0.0009163335354758181,0.4052359801475299,0.41277970608486336,0.43413522256244735,0.447663397937737,0.08384370506392677,0.07361805249198922,0.08578350341620458,0.07744009458852977,0.5517087414044722,0.6225947261366133,0.06213495418464362,0.05188547992389947,0.014331274512106338,0.02467878177667105,65.2,63.15384615384615,0.1328762450006879,0.09117012158194428,0.10504087266616384,0.09611209272726576,0.4632948917633077,0.46089338867276264,0.46002087982085493,0.48186014133593863,0.11298115785123675,0.12098695599918081,0.09124387749450062,0.0817598134385044,0.5053022401477136,0.528964338014256,0.018655372405372406,0.020283960234947423,0.011428463039590648,0.016845268561813793,69.2,64.61538461538461
